loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,debt_settlement_flag_date
8000,8000,8000.0,36 months,11.71,264.61,B,B3,jpmorgan chase,8 years,RENT,85000.0,Source Verified,Dec-2011,Fully Paid,n,major_purchase,Loan 1,070xx,NJ,10.22,0.0,Nov-2002,1.0,,,12.0,0.0,15938,35.7,29.0,f,0.0,0.0,8371.9632212873,8371.96,8000.0,371.96,0.0,0.0,0.0,May-2012,7317.57,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,17950,17925.0,60 months,16.77,443.89,D,D2,Chase Bank,1 year,RENT,83004.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,957xx,CA,13.66,0.0,Aug-1997,0.0,,,10.0,0.0,22388,82.9,19.0,f,0.0,0.0,19647.968595593502,19620.6,17950.0,1697.97,0.0,0.0,0.0,Jul-2012,16993.32,,Feb-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,10.65,260.59,B,B2,Contractor's Cargo,2 years,RENT,55000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,908xx,CA,11.56,0.0,Apr-1999,0.0,29.0,,9.0,0.0,9004,15.7,10.0,f,0.0,0.0,8925.982940985501,8925.98,8000.0,925.98,0.0,0.0,0.0,Apr-2013,5025.51,,Mar-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,12000.0,36 months,7.51,373.33,A,A3,companion hospice,4 years,RENT,86000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,unique,926xx,CA,13.3,0.0,Aug-2002,1.0,,,16.0,0.0,13715,51.8,25.0,f,0.0,0.0,13099.51001065,13099.51,12000.0,1099.51,0.0,0.0,0.0,Oct-2013,967.21,,Oct-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2200,2200,2200.0,36 months,15.27,76.56,C,C4,Regent care center,10+ years,OWN,48000.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,Truck repair,773xx,TX,5.47,0.0,May-2000,3.0,76.0,,3.0,0.0,10130,83.7,7.0,f,0.0,0.0,2294.0,2294.0,353.21,182.71,0.0,1758.08,317.104599999,Jul-2012,76.56,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19975.0,60 months,12.69,451.9,B,B5,,10+ years,RENT,49000.0,Verified,Dec-2011,Fully Paid,n,other,Fixin my apartment,104xx,NY,17.78,0.0,Apr-2001,0.0,,,10.0,0.0,12064,66.9,26.0,f,0.0,0.0,27113.4943111777,27079.6,20000.0,7113.49,0.0,0.0,0.0,Dec-2016,451.39,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,24975.0,60 months,19.42,654.31,E,E3,hudson national golf club,10+ years,RENT,105000.0,Verified,Dec-2011,Charged Off,n,credit_card,personnel,105xx,NY,21.13,0.0,Aug-2000,0.0,,,16.0,0.0,28380,85.3,42.0,f,0.0,0.0,36098.36,36062.36,21873.39,14095.46,0.0,129.51,20.0358,Jul-2016,654.31,,Oct-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,60 months,8.9,165.68,A,A5,St. Johnland,1 year,RENT,51204.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,Debt Consolidation,117xx,NY,25.12,0.0,Aug-1987,0.0,68.0,,16.0,0.0,20888,37.6,40.0,f,0.0,0.0,4639.04,4639.04,3271.74,1367.3,0.0,0.0,0.0,May-2014,34.32,,Feb-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14400,14400,14400.0,36 months,15.27,501.09,C,C4,3 mile harbor boatyard,2 years,RENT,42996.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,119xx,NY,0.98,0.0,Aug-2008,1.0,,,3.0,0.0,62,7.7,3.0,f,0.0,0.0,14762.610590530401,14762.61,14400.0,362.61,0.0,0.0,0.0,Feb-2012,14267.16,,Mar-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,13700,13675.0,60 months,19.03,355.62,E,E2,,5 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,credit_card,anto cc,907xx,CA,18.06,0.0,Oct-1994,0.0,62.0,,11.0,0.0,29665,97.4,28.0,f,0.0,0.0,19738.8248996482,19702.81,13700.0,6038.82,0.0,0.0,0.0,Nov-2014,7663.24,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14050,14050,14050.0,36 months,8.9,446.14,A,A5,Everest Entertainment,3 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,n,major_purchase,Loan Payoff and Home Improvement,112xx,NY,2.21,0.0,May-2006,2.0,,,9.0,0.0,2217,18.8,13.0,f,0.0,0.0,15811.6916328027,15811.69,14050.0,1761.69,0.0,0.0,0.0,Dec-2013,5569.67,,Dec-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
35000,23250,23225.0,60 months,20.3,619.88,E,E5,The Crexent Business Centers,3 years,OWN,85000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,FREEDOM debt,322xx,FL,16.39,0.0,Dec-1984,2.0,82.0,,10.0,0.0,18515,76.5,40.0,f,0.0,0.0,3099.4,3096.09,1169.59,1923.91,0.0,5.9,0.0,May-2012,619.88,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10525,10525,10525.0,36 months,7.9,329.33,A,A4,Pasadena city college,4 years,RENT,49668.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Citicard,900xx,CA,7.27,0.0,Oct-2002,0.0,,,4.0,0.0,10881,68.9,9.0,f,0.0,0.0,11650.6964900499,11650.7,10525.0,1125.7,0.0,0.0,0.0,Jan-2014,1756.16,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7200,7200,7200.0,36 months,15.96,252.99,C,C5,Harrah's Resort,2 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Consolidation,084xx,NJ,5.2,0.0,Oct-1999,1.0,,,2.0,0.0,1884,94.2,7.0,f,0.0,0.0,9107.5799967574,9107.58,7200.0,1907.58,0.0,0.0,0.0,Dec-2014,265.0,,Feb-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,12000.0,36 months,11.71,396.92,B,B3,Weiss Memorial Hospital,5 years,MORTGAGE,100000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,payoff credit card,606xx,IL,6.58,0.0,Oct-2004,0.0,,,10.0,0.0,17590,79.6,11.0,f,0.0,0.0,14288.7699935899,14288.77,12000.0,2288.77,0.0,0.0,0.0,Dec-2014,414.0,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9500,9500,9500.0,36 months,16.29,335.36,D,D1,US Postal Service,10+ years,RENT,54011.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,DEBTCON,924xx,CA,18.51,0.0,Dec-1999,1.0,,,9.0,0.0,18757,79.5,40.0,f,0.0,0.0,10658.902371849399,10658.9,9500.0,1158.9,0.0,0.0,0.0,Oct-2012,7643.38,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
19775,19775,19775.0,36 months,12.42,660.79,B,B4,Bank of America,2 years,RENT,49110.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,debt consolidation loan,914xx,CA,17.57,0.0,Oct-1998,2.0,,,10.0,0.0,19672,61.1,15.0,f,0.0,0.0,22696.10103453687,22696.1,19775.0,2921.1,0.0,0.0,0.0,Jun-2013,11478.49,,Jul-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16000,16000,16000.0,36 months,10.65,521.18,B,B2,PALA CASINO AND RESORT,9 years,MORTGAGE,55000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,DEBT PAYOFF,920xx,CA,13.33,0.0,Mar-2002,2.0,,,8.0,0.0,8705,89.7,19.0,f,0.0,0.0,18762.1300000002,18762.13,16000.0,2762.13,0.0,0.0,0.0,Dec-2014,543.7,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4150,4150,4150.0,36 months,10.65,135.18,B,B2,Cloudmark,4 years,RENT,100000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Consolidation Loan December 2011,940xx,CA,1.99,0.0,Feb-1998,0.0,30.0,,7.0,0.0,4255,25.0,8.0,f,0.0,0.0,4833.7174089662,4833.72,4150.0,683.72,0.0,0.0,0.0,May-2014,1054.39,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
24000,24000,24000.0,36 months,16.77,852.93,D,D2,good samaritan hospital,6 years,RENT,70000.0,Verified,Dec-2011,Fully Paid,n,credit_card,2400,912xx,CA,12.57,0.0,Nov-2004,0.0,,,10.0,0.0,9043,91.2,13.0,f,0.0,0.0,30705.060032188398,30705.06,24000.0,6705.06,0.0,0.0,0.0,Dec-2014,889.54,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
21250,21250,21250.0,36 months,12.42,710.08,B,B4,SHOWBOAT CASINO,5 years,RENT,37000.0,Verified,Dec-2011,Charged Off,n,other,"Debt-Paying, Wife-Helping",082xx,NJ,14.27,0.0,May-2000,1.0,68.0,,8.0,0.0,14899,69.3,21.0,f,0.0,0.0,8880.24,8880.24,6569.76,2266.76,0.0,43.72,0.0,Dec-2012,710.08,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,24975.0,60 months,18.25,638.25,D,D5,US Bank,< 1 year,MORTGAGE,75000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,956xx,CA,10.58,0.0,Aug-1997,0.0,,,13.0,0.0,14608,72.0,29.0,f,0.0,0.0,32075.954313812403,32043.88,25000.0,7075.95,0.0,0.0,0.0,Oct-2013,19322.18,,Jan-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,15000.0,36 months,11.71,496.14,B,B3,Chase Investments Services Corp.,< 1 year,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Consolidation,112xx,NY,8.86,0.0,Aug-2002,0.0,,,11.0,0.0,14615,70.8,15.0,f,0.0,0.0,17604.813320555702,17604.81,15000.0,2604.81,0.0,0.0,0.0,Feb-2014,5213.76,,Nov-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19975.0,60 months,13.49,460.1,C,C1,seminole hard rock,3 years,RENT,68000.0,Verified,Dec-2011,Fully Paid,n,credit_card,Credit Card,337xx,FL,9.09,0.0,Jun-1999,0.0,,,7.0,0.0,19736,79.3,19.0,f,0.0,0.0,27154.14,27120.2,20000.0,7154.14,0.0,0.0,0.0,Nov-2015,3249.54,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3600,3600,3600.0,36 months,15.96,126.5,C,C5,Lawrence Hospital,3 years,RENT,40000.0,Source Verified,Dec-2011,Fully Paid,n,moving,Moving,104xx,NY,12.78,0.0,Nov-2008,1.0,,,5.0,0.0,3447,52.2,6.0,f,0.0,0.0,4553.7361073236,4553.74,3600.0,953.74,0.0,0.0,0.0,Dec-2014,128.92,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,60 months,19.03,155.75,E,E2,tian shan trading,5 years,OWN,31000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt,917xx,CA,20.13,0.0,Jan-2003,1.0,51.0,,5.0,0.0,7996,93.0,14.0,f,0.0,0.0,8951.1900094447,8951.19,6000.0,2951.19,0.0,0.0,0.0,Jun-2015,2736.66,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,15000.0,36 months,15.27,521.97,C,C4,Hudson Hotel,10+ years,RENT,60000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,Debt Consolidation,113xx,NY,10.72,0.0,Apr-2002,2.0,,,7.0,0.0,12333,75.2,18.0,f,0.0,0.0,6380.91,6380.91,3871.69,1853.48,0.0,655.74,6.26,Nov-2012,521.97,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,11975.0,60 months,18.25,306.36,D,D5,Kaiser Permanente,3 years,RENT,43000.0,Verified,Dec-2011,Fully Paid,n,credit_card,Credit Card Loan,956xx,CA,15.24,0.0,Jul-2006,1.0,,,14.0,0.0,7949,45.4,14.0,f,0.0,0.0,17523.119966306,17486.61,12000.0,5523.12,0.0,0.0,0.0,Apr-2015,5204.48,,May-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,4000.0,36 months,12.69,134.18,B,B5,publix,6 years,RENT,30000.0,Not Verified,Dec-2011,Charged Off,n,home_improvement,home improvement,323xx,FL,17.6,0.0,Mar-1996,1.0,48.0,,8.0,0.0,1296,5.5,20.0,f,0.0,0.0,2157.3,2157.3,1481.95,526.55,0.0,148.8,1.49,Mar-2013,134.18,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13000,13000,13000.0,36 months,10.65,423.46,B,B2,Bay Area Women's Care,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt consolidation,337xx,FL,20.11,0.0,Apr-1998,0.0,78.0,,13.0,0.0,13810,40.6,15.0,f,0.0,0.0,15244.219991919299,15244.22,13000.0,2244.22,0.0,0.0,0.0,Dec-2014,440.06,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,15.96,175.69,C,C5,DST Inc,7 years,OWN,98000.0,Source Verified,Dec-2011,Fully Paid,n,credit_card,Pay off High Interest Credit Cards,928xx,CA,19.63,0.0,Feb-2002,1.0,52.0,,11.0,0.0,32705,53.3,14.0,f,0.0,0.0,6016.294917240802,6016.29,5000.0,1001.29,14.999999998599,0.0,0.0,Aug-2013,2842.92,,Oct-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,7.9,250.33,A,A4,lakeshore,10+ years,RENT,32400.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,902xx,CA,7.56,0.0,Jan-2001,2.0,,,9.0,0.0,6290,34.1,15.0,f,0.0,0.0,8977.5605046956,8977.56,8000.0,977.56,0.0,0.0,0.0,Jun-2014,1723.57,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,20000.0,60 months,9.91,424.06,B,B1,RALLYE BMW,10+ years,MORTGAGE,114996.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,114xx,NY,11.19,0.0,Dec-2000,0.0,,,14.0,0.0,7747,15.4,20.0,f,0.0,0.0,23342.2892504533,23342.29,20000.0,3342.29,0.0,0.0,0.0,Dec-2013,13592.37,,Jan-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13000,13000,13000.0,60 months,23.52,370.38,G,G3,Garren New York ,10+ years,RENT,61000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Creating More Space,100xx,NY,11.65,0.0,Mar-1997,1.0,,,10.0,0.0,18427,92.1,14.0,f,0.0,0.0,22244.886149628797,22244.89,13000.0,9244.89,0.0,0.0,0.0,Jan-2017,392.47,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
24000,24000,23975.0,60 months,17.58,603.98,D,D4,Department of Defense,5 years,RENT,68809.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,Consolidation,325xx,FL,21.29,0.0,Jun-2005,1.0,,,10.0,0.0,3343,25.3,20.0,f,0.0,0.0,4408.9,4404.36,1567.87,2049.17,0.0,791.86,8.02,Jun-2012,603.98,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11200,11200,11200.0,36 months,12.42,374.26,B,B4,myrvpartsplace.com,3 years,RENT,75000.0,Not Verified,Dec-2011,Charged Off,n,car,Car,925xx,CA,22.88,0.0,Dec-1996,0.0,,,8.0,0.0,25673,74.4,13.0,f,0.0,0.0,4230.94,4230.94,2702.91,1033.89,0.0,494.14,4.72,Oct-2012,374.26,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7000,7000,7000.0,36 months,10.65,228.02,B,B2,Miller & Wright Architects,3 years,RENT,52000.0,Not Verified,Dec-2011,Fully Paid,n,other,Debt Consolidation,085xx,NY,18.16,0.0,Jun-2003,0.0,57.0,,11.0,0.0,4170,94.8,13.0,f,0.0,0.0,8208.4100006029,8208.41,7000.0,1208.41,0.0,0.0,0.0,Dec-2014,234.06,,Dec-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,6.03,243.49,A,A1,TOGETHER WE GROW,6 years,RENT,57600.0,Source Verified,Dec-2011,Fully Paid,n,house,auto payoff,902xx,CA,11.52,0.0,Jul-1971,0.0,,,8.0,0.0,8311,12.4,12.0,f,0.0,0.0,8765.414061939198,8765.41,8000.0,765.41,0.0,0.0,0.0,Dec-2014,245.81,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
22500,22500,22475.0,60 months,16.77,556.41,D,D2,Exact Software North America,4 years,RENT,48500.0,Verified,Dec-2011,Fully Paid,n,credit_card,Debt Consolidation,944xx,CA,10.91,0.0,Apr-1992,0.0,,,7.0,0.0,23080,84.5,12.0,f,0.0,0.0,31414.3799786061,31379.48,22500.0,8914.38,0.0,0.0,0.0,Dec-2014,11956.48,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
22000,22000,22000.0,36 months,14.65,758.88,C,C3,Navteq,< 1 year,RENT,58000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Credit Card Consolodation Loan,606xx,IL,12.1,0.0,Jun-2003,1.0,,,11.0,0.0,20666,92.3,28.0,f,0.0,0.0,26362.793326326802,26362.79,22000.0,4362.79,0.0,0.0,0.0,Feb-2014,2095.27,,Oct-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,8.9,158.77,A,A5,,,MORTGAGE,70000.0,Source Verified,Dec-2011,Fully Paid,n,other,car repair and home improvement,925xx,CA,16.17,1.0,May-1983,0.0,15.0,,9.0,0.0,8901,53.0,32.0,f,0.0,0.0,5652.8409231332,5652.84,5000.0,652.84,0.0,0.0,0.0,Feb-2014,1689.2,,Oct-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,11.71,165.38,B,B3,AEG LIVE,4 years,RENT,35000.0,Not Verified,Dec-2011,Fully Paid,n,car,Car,902xx,CA,4.01,0.0,Oct-2006,1.0,,,3.0,0.0,4263,61.8,3.0,f,0.0,0.0,5728.171105736001,5728.17,5000.0,728.17,0.0,0.0,0.0,Sep-2013,1905.29,,Oct-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,12000.0,36 months,14.27,411.71,C,C2,vogue beauty salon,2 years,RENT,28000.0,Source Verified,Dec-2011,Charged Off,n,credit_card,Credit cards bills,905xx,CA,8.49,0.0,Aug-2007,1.0,,,9.0,0.0,8738,68.5,10.0,f,0.0,0.0,5432.27,5432.27,3441.99,1490.13,0.0,500.15,4.87,Dec-2012,411.71,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
28000,28000,28000.0,36 months,7.9,876.13,A,A4,North Fork Holdings,4 years,MORTGAGE,118000.0,Verified,Dec-2011,Charged Off,n,home_improvement,Home Improvement,600xx,IL,5.29,0.0,Jul-1995,1.0,,,7.0,0.0,11849,24.8,23.0,f,0.0,0.0,9961.52,9961.52,7125.17,1634.43,0.0,1201.92,11.94,Oct-2012,876.13,,Mar-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,12.42,167.08,B,B4,Sunday Night Life,< 1 year,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,n,wedding,Wedding planning loan,327xx,FL,22.59,0.0,Feb-1997,0.0,49.0,,9.0,0.0,13091,82.3,26.0,f,0.0,0.0,6014.729999999799,6014.73,5000.0,1014.73,0.0,0.0,0.0,Dec-2014,172.05,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8400,8400,8400.0,36 months,6.62,257.92,A,A2,Hoel Palomar,2 years,RENT,25000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Credit Card Payoff,900xx,CA,11.86,0.0,Feb-2005,0.0,,,9.0,0.0,8993,36.1,19.0,f,0.0,0.0,9284.7500023053,9284.75,8400.0,884.75,0.0,0.0,0.0,Dec-2014,274.47,,Feb-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7000,7000,7000.0,36 months,10.65,228.02,B,B2,kaiser permanente,10+ years,MORTGAGE,36000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,debt consolidation,928xx,CA,24.0,0.0,Jun-1997,0.0,51.0,,14.0,0.0,6992,72.8,23.0,f,0.0,0.0,8100.9692877415,8100.97,7000.0,1100.97,0.0,0.0,0.0,Feb-2014,2407.88,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18550,11600,11575.0,60 months,19.42,303.6,E,E3,kwikmen trucking,2 years,RENT,45000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,debt consolidation,604xx,IL,21.68,0.0,Jun-2002,2.0,,117.0,9.0,1.0,18972,65.9,19.0,f,0.0,0.0,18185.7999927607,18146.61,11600.0,6585.8,0.0,0.0,0.0,Aug-2016,1487.8,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
12000,9600,9600.0,60 months,14.65,226.63,C,C3,Dune Management,3 years,RENT,65000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,One main loan ,119xx,NY,14.44,0.0,Feb-2005,2.0,,,12.0,0.0,6506,47.8,21.0,f,0.0,0.0,13597.2226222486,13597.22,9600.0,3997.22,0.0,0.0,0.0,Dec-2016,226.05,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8575,8575,8575.0,36 months,17.58,308.21,D,D4,,,MORTGAGE,32000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,major purchase,325xx,FL,22.54,0.0,Sep-2004,1.0,,,4.0,0.0,20142,89.9,5.0,f,0.0,0.0,4646.17,4646.17,2808.63,1497.35,0.0,340.19,3.35,Feb-2013,308.21,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,11.71,264.61,B,B3,Owens Illinois,10+ years,RENT,70000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,Refinance time,906xx,CA,20.21,0.0,Dec-2005,0.0,,,9.0,0.0,19607,92.1,22.0,f,0.0,0.0,9524.2499999989,9524.25,8000.0,1524.25,0.0,0.0,0.0,Nov-2014,534.46,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,24975.0,36 months,11.71,826.9,B,B3,Miami-Dade County,8 years,MORTGAGE,76896.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,331xx,FL,13.9,0.0,Feb-2000,0.0,,,12.0,0.0,24916,76.0,33.0,f,0.0,0.0,29603.232183606102,29573.63,25000.0,4603.23,0.0,0.0,0.0,Jun-2014,5652.84,,Oct-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2000,2000,2000.0,36 months,9.91,64.45,B,B1,self employed,10+ years,RENT,24000.0,Not Verified,Dec-2011,Fully Paid,n,other,personal,606xx,IL,13.5,0.0,May-1999,0.0,,87.0,6.0,1.0,9583,64.2,10.0,f,0.0,0.0,2320.2000000001003,2320.2,2000.0,320.2,0.0,0.0,0.0,Jan-2015,66.17,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
16800,16800,16800.0,36 months,14.65,579.51,C,C3,Harmony School of Excellence,2 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,credit_card,Credit Card Payment,770xx,TX,14.52,0.0,Mar-2003,1.0,,,7.0,0.0,22373,96.9,14.0,f,0.0,0.0,20862.0099849606,20862.01,16800.0,4062.01,0.0,0.0,0.0,Jan-2015,590.23,,Mar-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,8.9,254.03,A,A5,,3 years,MORTGAGE,120000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,REFINANCE,919xx,CA,10.52,0.0,Oct-2000,0.0,,,10.0,0.0,13268,60.6,15.0,f,0.0,0.0,8300.6775450462,8300.68,8000.0,300.68,0.0,0.0,0.0,Jun-2012,4783.91,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18000,18000,18000.0,36 months,16.29,635.41,D,D1,Inspectorate ,10+ years,OWN,140000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,debt consolidation,775xx,TX,21.8,0.0,Jan-2000,1.0,,,14.0,0.0,34809,90.2,35.0,f,0.0,0.0,22874.610010716602,22874.61,18000.0,4874.61,0.0,0.0,0.0,Dec-2014,644.78,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,12.69,335.45,B,B5,daja ventures,6 years,OWN,36000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,Debt Consolidation,917xx,CA,15.9,0.0,Dec-2006,3.0,,,8.0,0.0,6397,65.3,10.0,f,0.0,0.0,9758.77,9758.77,7421.06,1947.62,0.0,390.09,3.6617,Apr-2014,335.45,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
